GlycanID,GlyTouCanID,RawText,IUPACcondensed,WURCS
ZBioBisectingN_35,,Neu5Ac?2-3Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-6(GlcNAc?1-4)(Neu5Ac?2-6Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/7,13,12/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-2-4-2-7-5-6/a4-b1_b4-c1_c3-d1_c4-h1_c6-i1_d2-e1_e4-f1_f6-g2_i2-j1_j3-k1_j4-l1_l3-m2"
ZBioBisectingN_36,,Neu5Ac?2-3Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-6(GlcNAc?1-4)(Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/7,13,12/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-2-4-2-5-6-7/a4-b1_b4-c1_c3-d1_c4-h1_c6-i1_d2-e1_e3-f1_e4-g1_i2-j1_j3-k1_j4-l1_l3-m2"
ZBioBisectingN_37,G88876JQ,GlcNAc?1-2Man?1-6(GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/4,7,6/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-2-4-2/a4-b1_b4-c1_c3-d1_c6-f1_d2-e1_f2-g1"
ZBioBisectingN_38,G66741YQ,Gal?1-4GlcNAc?1-2Man?1-6(Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/5,9,8/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-4-2-5/a4-b1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_h4-i1"
ZBioBisectingN_39,G88495BI,Neu5Ac?2-3Gal?1-4GlcNAc?1-2Man?1-6(Neu5Ac?2-3Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f3-g2_h2-i1_i4-j1_j3-k2"
ZBioBisectingN_4,G14854WL,Neu5Ac?2-6Gal?1-4GlcNAc?1-2Man?1-6(GlcNAc?1-4)(Neu5Ac?2-6Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-2-4-2-5-6/a4-b1_b4-c1_c3-d1_c4-h1_c6-i1_d2-e1_e4-f1_f6-g2_i2-j1_j4-k1_k6-l2"
ZBioBisectingN_40,G73866ZM,Neu5Ac?2-6Gal?1-4GlcNAc?1-2Man?1-6(Neu5Ac?2-6Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f6-g2_h2-i1_i4-j1_j6-k2"
ZBioBisectingN_41,G73683LQ,Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-6(Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-6-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e3-f1_e4-g1_h2-i1_i3-j1_i4-k1"
ZBioBisectingN_42,,Neu5Ac?2-3Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-6(Neu5Ac?2-3Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/7,13,12/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-7-4-2-5-6-7/a4-b1_b4-c1_c3-d1_c6-i1_d2-e1_e3-f1_e4-g1_g3-h2_i2-j1_j3-k1_j4-l1_l3-m2"
ZBioBisectingN_43,G36859SD,GlcNAc?1-2Man?1-6(Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/5,8,7/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-4-2/a4-b1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1"
ZBioBisectingN_44,G96122UB,GlcNAc?1-2Man?1-6(Neu5Ac?2-3Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,9,8/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f3-g2_h2-i1"
ZBioBisectingN_45,G24585JV,GlcNAc?1-2Man?1-6(Neu5Ac?2-6Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,9,8/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f6-g2_h2-i1"
ZBioBisectingN_46,G19532EC,GlcNAc?1-2Man?1-6(Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,9,8/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-6-4-2/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e3-f1_e4-g1_h2-i1"
ZBioBisectingN_47,,GlcNAc?1-2Man?1-6(Neu5Ac?2-3Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/7,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-7-4-2/a4-b1_b4-c1_c3-d1_c6-i1_d2-e1_e3-f1_e4-g1_g3-h2_i2-j1"
ZBioBisectingN_48,G68318SH,Gal?1-4GlcNAc?1-2Man?1-6(Neu5Ac?2-3Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2-5/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f3-g2_h2-i1_i4-j1"
ZBioBisectingN_49,G01670UQ,Gal?1-4GlcNAc?1-2Man?1-6(Neu5Ac?2-6Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2-5/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f6-g2_h2-i1_i4-j1"
ZBioBisectingN_5,G21380FF,Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-6(GlcNAc?1-4)(Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-6-2-4-2-5-6/a4-b1_b4-c1_c3-d1_c4-h1_c6-i1_d2-e1_e3-f1_e4-g1_i2-j1_j3-k1_j4-l1"
ZBioBisectingN_50,G01169EW,Gal?1-4GlcNAc?1-2Man?1-6(Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-6-4-2-6/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e3-f1_e4-g1_h2-i1_i4-j1"
ZBioBisectingN_51,,Gal?1-4GlcNAc?1-2Man?1-6(Neu5Ac?2-3Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/7,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-7-4-2-6/a4-b1_b4-c1_c3-d1_c6-i1_d2-e1_e3-f1_e4-g1_g3-h2_i2-j1_j4-k1"
ZBioBisectingN_52,G52971DE,Neu5Ac?2-3Gal?1-4GlcNAc?1-2Man?1-6(Neu5Ac?2-6Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f6-g2_h2-i1_i4-j1_j3-k2"
ZBioBisectingN_53,G06731AE,Neu5Ac?2-3Gal?1-4GlcNAc?1-2Man?1-6(Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/7,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2-6-7/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e3-f1_e4-g1_h2-i1_i4-j1_j3-k2"
ZBioBisectingN_54,,Neu5Ac?2-3Gal?1-4GlcNAc?1-2Man?1-6(Neu5Ac?2-3Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/7,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-7-4-2-6-7/a4-b1_b4-c1_c3-d1_c6-i1_d2-e1_e3-f1_e4-g1_g3-h2_i2-j1_j4-k1_k3-l2"
ZBioBisectingN_55,,Neu5Ac?2-6Gal?1-4GlcNAc?1-2Man?1-6(Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/7,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2-6-7/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e3-f1_e4-g1_h2-i1_i4-j1_j6-k2"
ZBioBisectingN_56,,Neu5Ac?2-6Gal?1-4GlcNAc?1-2Man?1-6(Neu5Ac?2-3Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/7,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-7-4-2-6-7/a4-b1_b4-c1_c3-d1_c6-i1_d2-e1_e3-f1_e4-g1_g3-h2_i2-j1_j4-k1_k6-l2"
ZBioBisectingN_57,,Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-6(Neu5Ac?2-3Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/7,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-7-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-i1_d2-e1_e3-f1_e4-g1_g3-h2_i2-j1_j3-k1_j4-l1"
ZBioBisectingN_58,G44754DF,Gal?1-4GlcNAc?1-2Man?1-6(GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/5,8,7/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-4-2-5/a4-b1_b4-c1_c3-d1_c6-f1_d2-e1_f2-g1_g4-h1"
ZBioBisectingN_59,G36766ZC,Neu5Ac?2-3Gal?1-4GlcNAc?1-2Man?1-6(GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,9,8/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-f1_d2-e1_f2-g1_g4-h1_h3-i2"
ZBioBisectingN_6,,Neu5Ac?2-3Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-6(GlcNAc?1-4)(Neu5Ac?2-3Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/7,14,13/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-7-2-4-2-5-6-7/a4-b1_b4-c1_c3-d1_c4-i1_c6-j1_d2-e1_e3-f1_e4-g1_g3-h2_j2-k1_k3-l1_k4-m1_m3-n2"
ZBioBisectingN_60,G70851FQ,Neu5Ac?2-6Gal?1-4GlcNAc?1-2Man?1-6(GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,9,8/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-f1_d2-e1_f2-g1_g4-h1_h6-i2"
ZBioBisectingN_61,,Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-6(GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,9,8/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-f1_d2-e1_f2-g1_g3-h1_g4-i1"
ZBioBisectingN_62,,Neu5Ac?2-3Gal?1-4(Fuc?1-3)GlcNAc?1-2Man?1-6(GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/7,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-4-2-5-6-7/a4-b1_b4-c1_c3-d1_c6-f1_d2-e1_f2-g1_g3-h1_g4-i1_i3-j2"
ZBioBisectingN_63,G58236FD,Neu5Ac?2-3Gal?1-4GlcNAc?1-2Man?1-6(Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_h4-i1_i3-j2"
ZBioBisectingN_64,G37591JC,Neu5Ac?2-6Gal?1-4GlcNAc?1-2Man?1-6(Gal?1-4GlcNAc?1-2Man?1-3)Man?1-4GlcNAc?1-4GlcNAc-,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/6,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_h4-i1_i6-j2"
